AT,TAT,TEY,CLUSTER
8.3761,529.3,162.72,0
6.2282,550.04,134.59,1
6.3061,550.0,133.81,1
6.1577,549.91,134.13,1
6.1553,550.13,133.67,1
6.1867,549.82,133.68,1
6.0069,550.09,133.6,1
5.914,549.96,133.23,1
6.105,548.96,135.17,1
6.7431,549.73,134.33,1
6.8108,549.84,134.42,1
6.2663,550.01,133.7,1
5.7327,550.03,133.7,1
5.1602,549.68,134.13,1
4.7822,550.32,133.67,1
4.4527,550.06,133.67,2
4.0245,550.21,133.66,2
3.5311,549.9,134.33,2
3.2689,549.91,134.71,1
4.4862,539.21,148.19,1
4.5641,549.63,133.38,1
4.6905,549.86,132.79,1
4.6215,549.87,128.38,1
4.5042,549.59,133.71,1
4.4248,549.95,134.07,1
4.3404,549.85,134.25,1
3.9128,549.9,133.67,1
4.0467,550.11,133.67,1
4.1606,549.68,133.67,1
4.5897,549.87,133.65,1
5.2032,549.96,133.44,1
5.5787,550.02,133.69,1
5.73,549.84,133.71,1
5.8211,550.03,133.73,1
5.7865,550.25,134.11,1
5.6956,549.65,133.72,1
5.4389,549.97,133.7,1
5.2066,550.17,133.79,1
5.0729,550.0,135.15,1
5.7492,550.0,134.46,1
5.356,550.13,134.43,1
5.4418,549.96,133.78,1
5.4242,550.14,124.73,1
5.4322,550.02,125.8,1
5.6292,549.9,133.68,1
6.4112,550.13,134.72,1
6.7219,549.98,133.27,1
6.8042,549.87,134.49,1
6.6964,549.7,134.49,1
6.765,549.98,134.49,1
6.7837,550.1,133.66,1
6.8998,550.22,133.67,1
6.9161,550.15,133.66,1
6.5318,550.34,133.65,1
6.3725,550.19,132.99,1
6.4551,549.9,133.5,1
5.5488,550.07,134.67,1
5.8593,549.89,134.23,1
5.6686,550.16,134.25,1
5.4235,549.99,133.69,1
5.3242,549.86,133.68,1
5.2569,550.04,133.68,1
5.2576,549.68,133.68,1
5.2221,549.99,133.69,1
5.4035,549.75,133.51,1
5.632999999999999,550.02,133.34,1
5.7625,529.55,158.9,1
8.4755,550.06,134.52,1
8.4566,549.91,135.53,1
8.354,549.99,135.77,1
8.2788,549.98,134.38,1
8.1684,549.9,133.69,1
8.0706,550.13,133.68,1
7.972,549.85,133.95,1
7.8324,550.11,133.66,1
7.746,550.16,133.68,1
7.7496,550.09,133.59,1
7.8426,539.51,146.33,1
8.7568,550.19,134.56,1
8.6382,550.15,133.83,1
9.0771,550.3,134.31,1
9.2377,549.96,132.88,1
9.3003,549.98,133.66,1
9.4701,550.06,134.19,1
9.4882,550.21,134.06,1
9.3307,550.03,133.66,1
8.9579,550.0,133.62,1
8.4567,550.11,133.37,1
8.3076,549.94,134.73,1
8.9145,549.43,135.2,1
3.3018,543.46,142.84,0
3.2569999999999997,549.94,134.33,0
3.0069,549.95,134.3,0
3.0755,550.17,133.65,0
3.0997,550.22,133.55,0
3.3894,550.07,134.09,0
3.8933,531.36,157.07,0
5.9191,549.48,133.2,0
5.8165,544.9,140.75,0
6.2972,549.66,135.07,0
6.3536,550.22,133.04,0
6.1675,549.81,132.67,0
6.3059,549.69,132.67,0
6.5689,550.19,133.12,0
6.3711,550.01,133.66,0
5.7488,550.02,133.67,0
5.3565,550.12,133.56,0
6.187,543.97,140.14,0
9.7482,529.2,161.12,0
10.181000000000001,529.28,161.48,0
7.9563,540.43,147.51,0
7.1320000000000014,549.85,134.34,0
6.3481,535.61,152.44,0
5.5613,550.18,133.88,0
4.9199,550.09,133.9,0
4.7810000000000015,549.95,134.49,0
4.953,550.02,134.25,0
4.6560000000000015,549.82,133.66,0
4.5507,549.95,134.02,0
4.3956,550.18,133.66,0
4.2673,550.09,133.68,0
4.6008,550.01,133.67,0
6.0535,550.08,133.69,0
8.2786,546.38,137.24,0
10.507,530.38,159.08,0
11.716,530.9,158.74,0
12.587,529.7,159.47,0
13.19,530.74,158.79,0
13.562000000000001,529.68,158.93,0
13.349,531.2,158.25,0
13.120999999999999,529.33,159.42,0
12.574000000000002,529.77,159.68,0
5.7849,549.25,135.28,0
5.4366,550.05,134.66,0
5.3341,550.08,134.66,0
5.2609,550.14,134.93,0
5.3509,549.9,134.66,0
5.5016,550.2,134.66,0
5.9275,550.09,134.65,0
6.2603,549.86,134.67,0
7.8169,550.16,134.66,0
10.555,550.15,134.67,0
11.509,549.95,134.67,0
11.92,549.92,133.74,0
12.173,549.9,133.58,0
12.752,549.99,129.63,0
13.338,549.82,127.82,0
13.672,550.32,133.66,0
13.720999999999998,550.15,133.61,0
13.386,550.08,129.71,0
12.82,542.45,140.97,0
10.433,550.11,133.02,0
9.3846,550.16,133.65,0
8.0497,549.76,124.17,0
7.0769,549.99,133.33,0
6.7869,549.94,132.57,0
6.9721,550.16,132.68,0
6.5225,550.04,132.67,0
6.0249,550.1,132.67,0
6.0871,550.21,133.17,0
5.7261,550.01,133.68,0
5.2598,550.07,134.27,0
5.4875,549.97,133.71,0
7.1217,543.2,141.31,0
10.307,530.96,157.64,0
13.595,532.32,155.27,0
15.703,548.98,137.1,0
16.582,530.16,156.21,1
16.773,533.44,154.53,1
16.74,533.26,155.19,0
16.473,533.51,154.68,0
16.402,532.3,155.75,0
16.166,533.4,155.21,0
15.038,530.68,158.04,0
13.005999999999998,550.36,134.02,1
11.73,549.97,134.45,1
10.905,549.85,133.23,1
10.477,549.95,133.69,1
10.600999999999999,550.12,133.52,1
10.683,550.16,133.66,1
10.334000000000001,550.28,133.74,1
10.185,550.07,134.47,1
10.023,549.94,133.66,1
9.8489,550.02,133.66,1
10.249,550.2,133.66,1
10.626,549.84,134.68,1
11.443,538.58,145.31,1
12.890999999999998,530.59,157.73,0
14.436,532.11,156.23,0
15.686,532.84,155.44,0
16.218,534.24,154.73,0
16.488,547.76,134.81,1
15.693,531.78,156.36,0
15.24,533.56,155.33,0
15.228,532.55,156.0,0
16.0,534.2,154.71,0
15.633,531.59,156.73,0
14.477,549.91,133.62,1
14.043,550.0,133.5,1
13.445,549.99,134.14,1
12.944,549.9,133.12,1
13.672,549.92,133.71,1
13.376,550.16,132.93,1
13.55,549.73,131.67,1
12.894,549.78,133.02,1
12.530999999999999,549.77,133.22,1
12.767000000000001,550.19,133.66,1
12.194,549.89,133.67,1
11.682,550.15,133.58,1
11.886,550.05,133.32,1
13.085,549.23,134.23,1
13.878,531.48,156.7,1
15.657,534.72,153.45,1
17.699,534.69,152.45,1
18.395,535.96,152.26,1
18.977,534.2,152.84,1
19.937,536.58,151.0,1
19.92,535.82,151.64,1
19.445999999999998,536.88,151.32,1
19.143,550.09,133.91,1
17.945999999999994,545.96,138.44,1
16.811,534.46,154.71,0
15.61,539.73,146.88,1
14.2,544.81,141.09,1
13.173,530.75,159.21,0
12.288,544.55,140.01,1
10.815999999999999,549.34,134.64,1
10.253,549.92,133.99,1
9.8396,549.95,133.55,1
9.461,550.16,134.38,1
8.8396,550.1,133.67,1
8.6281,550.18,133.51,1
9.1686,550.17,133.38,1
10.946,549.98,133.56,1
13.204,550.14,133.73,1
14.427,537.1,150.45,1
15.020999999999999,534.41,155.52,1
15.694,533.66,155.08,1
16.578,534.91,154.56,1
15.924000000000001,532.89,156.04,1
15.464,534.38,155.39,1
15.152000000000001,533.61,156.01,0
15.245999999999999,549.85,133.88,0
15.327,549.89,133.63,1
14.924000000000001,550.0,133.39,1
14.61,550.04,133.38,1
14.251,550.31,133.75,1
14.151,549.87,133.01,1
14.129000000000001,550.01,132.56,1
14.415,550.04,134.06,1
14.292,550.11,133.79,1
14.283,550.16,133.74,1
14.25,550.07,134.07,1
14.186,549.91,133.67,1
14.452,550.25,133.64,1
14.482000000000001,549.88,133.66,1
14.839,550.24,134.24,1
15.13,546.7,137.0,1
15.273,533.56,155.62,0
15.600999999999999,534.57,154.64,0
15.649000000000001,533.96,155.17,0
14.293,534.3,155.77,0
13.905,532.91,156.52,0
14.049000000000001,533.62,156.25,0
14.167,533.46,156.25,0
14.293,534.09,155.74,0
14.145,532.66,156.77,0
13.591,541.17,146.39,1
13.505,550.09,135.37,1
14.049000000000001,550.06,133.9,1
12.81,549.95,134.39,1
12.578,550.0,134.57,1
12.54,550.03,134.57,1
12.614,543.37,149.63,1
12.642999999999999,549.6,133.63,1
12.52,549.9,133.66,1
11.984000000000002,550.01,133.68,1
11.658,550.16,133.65,1
11.395,549.87,133.66,1
11.415,550.01,133.66,1
11.347000000000001,550.0,133.66,1
11.39,549.94,134.19,1
11.587,550.1,133.65,1
11.849,547.9,136.39,2
12.106,531.57,158.78,0
12.12,532.03,158.64,0
12.12,530.07,159.43,0
11.985,532.04,158.65,0
11.020999999999999,530.51,160.01,0
10.46,549.92,134.19,1
10.226,550.1,133.57,1
10.205,549.94,133.63,1
10.345,549.98,132.36,1
10.425999999999998,549.69,133.9,2
10.485999999999999,549.84,134.45,1
10.697000000000001,549.89,134.64,1
10.806,549.98,133.68,1
10.749,550.02,133.66,1
10.657,550.06,133.67,1
10.533,550.15,133.65,1
10.482999999999999,550.29,133.67,1
10.402000000000001,550.05,133.67,1
10.34,550.07,133.67,1
10.413,550.0,133.68,1
10.47,549.9,133.67,1
10.695,550.26,133.67,1
11.253,549.93,133.68,1
11.825999999999999,550.23,133.21,1
12.24,550.03,133.7,1
12.321,550.11,133.68,1
12.065999999999999,549.81,133.68,1
11.925999999999998,549.83,132.19,1
11.739,549.87,133.6,1
11.367,549.99,133.67,1
11.06,550.13,133.69,1
10.838,550.24,133.7,1
10.649000000000001,550.31,133.94,1
10.665999999999999,549.98,133.85,1
10.632,549.88,134.04,1
10.52,550.04,134.07,1
10.347999999999999,550.31,133.95,1
9.9634,550.08,134.01,1
9.4909,550.07,133.67,1
9.2932,549.93,133.68,1
9.3801,550.05,133.66,1
9.4079,550.03,133.67,1
9.3648,550.0,133.67,1
9.4185,550.05,133.68,1
9.588,550.09,133.68,1
9.7946,549.89,133.21,1
10.265,536.59,150.67,0
10.68,530.01,160.2,0
10.687999999999999,529.18,160.92,0
10.571,529.18,160.83,0
10.478,529.2,161.05,0
8.8685,549.5,135.05,1
8.4491,550.17,133.54,1
8.0488,550.06,122.61,1
8.0236,550.12,121.11,1
8.1756,550.33,123.45,1
8.1262,549.85,125.14,1
7.6278,550.03,133.45,1
7.2845,550.38,133.68,1
6.907,550.25,133.57,1
7.1994,550.37,133.25,1
8.6708,550.21,133.24,1
9.5721,536.18,150.49,1
7.6019,545.45,142.58,1
6.5644,550.06,133.86,1
5.7236,549.84,133.73,1
5.2519,549.96,133.92,1
5.0448,550.03,133.24,1
4.9857,550.14,134.12,1
4.9653,550.03,133.44,1
4.8523,549.98,122.67,1
4.8438,550.23,123.55,1
4.7451,550.11,122.7,1
4.595,550.24,122.7,1
4.5126,549.87,122.64,1
4.79,549.97,129.25,1
6.4563,545.57,138.71,1
11.783,549.98,134.3,1
12.335,529.98,158.88,0
12.732999999999999,529.47,159.58,0
12.360999999999999,529.83,159.6,0
9.8164,549.51,133.95,1
9.8868,550.17,133.93,1
9.8288,550.12,133.7,1
9.6706,549.89,133.36,1
9.3772,540.83,115.79,2
9.3521,539.61,111.72,2
9.4762,539.6,111.71,2
9.4971,538.91,111.38,2
9.3244,536.49,110.72,2
9.1483,536.55,110.93,2
9.0965,550.2,133.3,1
9.902000000000001,545.42,138.57,1
12.292,530.98,157.97,0
13.659,530.71,157.59,0
14.565999999999999,532.06,156.38,0
15.37,543.32,136.19,1
16.111,550.08,132.79,1
16.642,550.06,132.79,1
16.435,550.14,132.78,1
15.649000000000001,549.94,133.2,1
14.853,549.9,133.79,1
13.355,550.19,133.77,1
11.59,549.78,134.04,1
11.267999999999999,549.97,133.56,1
10.949000000000002,550.07,134.37,1
10.933,550.14,133.86,1
10.155,549.79,134.26,1
8.8719,549.86,133.44,1
8.7508,549.77,133.67,1
8.1847,549.92,133.67,1
7.3032,549.93,133.66,1
6.9384,549.86,133.67,1
6.6417,550.04,133.66,1
6.5991,550.19,133.39,1
7.2577,550.15,133.27,1
9.2207,537.57,147.98,1
11.902999999999999,531.62,157.58,0
13.495,530.16,158.0,0
14.435,531.82,156.65,0
15.338,549.79,110.6,1
16.29,550.04,125.99,1
16.654,549.76,132.6,1
16.701,550.2,132.65,1
17.347,550.13,132.77,1
16.762999999999998,550.09,132.77,1
14.947000000000001,544.42,139.9,1
14.027000000000001,549.95,133.73,1
13.015999999999998,549.64,133.71,1
11.718,549.94,133.74,1
10.993,550.16,134.25,1
10.068,550.02,134.3,1
10.345999999999998,549.84,134.07,1
11.557,550.16,134.04,1
12.424000000000001,549.04,111.02,1
13.784,550.03,122.02,1
14.94,549.93,133.82,1
16.115,550.23,133.76,1
16.767,549.6,133.81,1
18.2,549.92,133.8,1
18.602999999999998,550.05,133.79,1
20.185,549.72,133.77,1
20.881999999999998,549.99,133.79,1
21.136999999999997,549.81,129.69,1
20.596999999999998,550.05,111.26,1
19.682000000000002,550.31,111.78,0
18.202,550.08,132.78,1
16.826,538.92,148.09,0
15.714,549.82,133.73,1
16.468,550.1,133.81,1
16.307000000000002,549.69,134.67,1
15.21,550.06,133.76,1
14.761,549.98,133.59,1
14.470999999999998,549.94,122.24,1
12.798,550.0,113.64,1
11.69,549.79,112.71,1
11.05,549.73,112.54,1
10.52,546.88,111.72,2
10.895,548.04,111.73,1
12.905999999999999,549.82,125.4,1
15.953,550.15,133.36,1
17.64,550.4,133.91,1
18.705,549.8,134.07,1
20.098,550.09,117.79,1
20.794,549.76,110.73,1
21.361,550.14,110.72,1
20.788,550.01,110.71,0
19.799,549.91,110.71,1
18.665,550.01,111.35,1
18.320999999999998,543.86,141.38,1
17.676,543.77,143.7,1
16.87,549.09,134.22,1
15.300999999999998,532.05,156.64,0
13.679,530.71,158.84,0
12.815,545.19,138.34,1
12.377,548.46,112.05,1
12.004000000000001,550.01,112.36,1
11.687000000000001,549.64,111.98,1
11.618,549.97,111.89,1
11.508,548.89,111.36,2
11.205,549.45,122.81,1
11.092,550.08,133.61,1
11.005999999999998,549.91,133.09,1
11.248,549.84,133.73,1
11.635,529.4,159.34,0
12.520999999999999,531.29,158.23,0
13.177999999999999,530.64,158.55,0
13.304,549.76,134.45,1
14.036,550.19,132.97,1
14.024000000000001,549.92,132.78,1
14.565999999999999,549.91,132.78,1
15.264000000000001,550.05,132.78,1
15.59,550.07,132.77,1
15.665999999999999,550.13,132.73,1
14.294,536.73,149.75,0
12.824000000000002,545.39,139.47,1
11.687000000000001,550.01,133.05,1
11.311,550.07,133.6,1
10.952,549.93,132.54,1
11.032,550.02,133.58,1
10.919,550.38,133.47,1
10.252,550.08,133.67,1
9.6985,549.93,133.67,1
9.2362,550.25,133.69,1
9.215,549.88,133.67,1
9.7822,549.98,133.65,1
10.047,550.11,133.35,1
13.380999999999998,531.48,157.89,0
15.559000000000001,534.45,154.82,0
17.227999999999998,535.46,152.96,0
18.732,535.43,152.32,0
17.79,534.5,154.17,0
17.078,535.25,153.67,0
17.04,534.41,153.72,0
17.887999999999995,537.83,151.1,1
16.953,535.69,153.35,0
15.503,534.04,154.97,0
15.707,532.55,155.82,0
15.616,533.08,155.76,0
15.314,543.11,141.64,0
14.793,550.01,133.52,1
14.843,550.02,133.6,1
15.01,550.12,133.17,1
14.815999999999999,549.79,132.67,1
14.338,550.06,132.66,1
14.079,550.12,132.68,1
13.972999999999999,549.84,114.04,1
13.713,549.76,133.95,1
14.328,549.98,132.79,1
15.182,549.71,134.59,1
16.27,550.18,133.73,0
17.418,550.11,133.75,0
18.374000000000002,549.92,133.76,1
18.652,550.17,133.98,1
19.502,549.9,133.75,0
20.021,549.85,133.74,0
19.842,549.91,129.32,0
19.423,550.03,109.8,0
17.743,549.96,110.48,0
15.880999999999998,549.96,130.08,1
15.317,549.74,132.43,1
14.63,549.79,123.11,1
13.442,550.2,124.79,1
13.036,550.04,133.32,1
12.503,549.82,132.58,1
12.809000000000001,550.27,132.65,1
13.405,549.99,132.66,1
13.032,549.75,132.65,1
12.418,549.71,132.67,1
12.209000000000001,550.19,132.66,1
11.89,550.09,132.65,1
12.125,549.6,132.31,1
12.639000000000001,530.51,158.38,0
12.937999999999999,531.81,157.41,0
14.075999999999999,531.84,156.42,0
15.597999999999999,533.67,155.01,0
15.887,532.26,155.75,0
15.727,549.15,134.83,1
15.943,548.49,144.63,1
16.034000000000002,549.86,141.61,1
16.121,549.8,134.04,1
15.661,539.49,150.49,0
14.547,540.77,151.03,1
13.684000000000001,534.96,155.51,0
13.48,549.29,135.51,1
13.32,542.0,150.53,1
12.988,550.15,140.76,1
12.591,545.35,148.04,1
12.574000000000002,550.1,132.76,1
12.776,549.98,126.22,1
12.924000000000001,548.72,110.73,1
12.817,548.33,110.71,1
12.814,549.96,111.17,1
12.613,550.21,133.66,1
12.395,549.6,128.98,1
12.241,548.61,111.96,2
12.1,550.08,133.76,1
12.019,531.31,158.57,0
12.200999999999999,539.47,146.72,0
12.515999999999998,530.59,158.97,0
12.963,542.3,144.39,0
13.434000000000001,546.77,138.1,1
13.969000000000001,531.32,157.75,0
13.933,530.42,158.43,0
13.978,531.34,157.62,0
13.91,532.4,157.24,0
13.182,531.0,158.56,0
12.42,531.76,158.63,0
12.115,545.75,138.96,1
11.994000000000002,549.9,134.71,1
11.905999999999999,550.16,134.33,1
11.842,549.96,133.43,1
11.835,549.8,134.21,1
11.498,549.37,120.55,1
11.585,550.07,111.72,1
11.674000000000001,549.9,111.71,1
11.7,549.95,115.65,1
11.582,548.27,117.94,1
11.502,549.31,110.94,1
11.456,550.17,135.61,0
11.382,550.15,133.72,1
11.362,548.82,135.18,1
11.455,531.09,159.15,0
11.755,543.57,143.68,1
11.883,549.64,134.4,1
11.817,550.09,133.76,1
11.675999999999998,549.85,133.74,1
11.4,549.91,133.74,1
11.06,550.21,133.74,1
11.159,550.04,133.74,1
11.235999999999999,544.96,142.04,1
11.35,542.43,146.56,1
11.6,536.35,154.3,0
11.677999999999999,549.62,133.67,1
11.63,550.18,133.18,1
11.4,530.43,158.28,0
11.192,549.45,130.97,1
11.132,548.09,110.15,2
11.175,549.68,111.72,1
11.255,549.81,111.73,1
11.325,549.78,111.72,1
11.273,549.66,111.72,1
11.43,550.11,111.71,1
11.625,550.19,111.73,1
11.925999999999998,549.56,123.54,1
12.502,544.75,140.09,1
12.738,532.0,158.17,0
12.724,533.24,157.65,0
12.944,537.92,149.98,0
12.918,550.16,133.7,1
12.68,550.03,133.69,1
12.333,549.67,133.69,1
11.757,550.31,133.69,1
11.042,550.17,133.75,1
10.556,537.72,154.98,1
10.255,530.09,160.83,0
10.177999999999999,546.2,149.01,1
10.044,529.43,161.22,0
10.025,542.04,143.37,1
10.031,550.03,133.72,1
9.9294,544.49,110.81,1
9.8797,542.8,110.73,2
9.8932,542.35,110.73,2
9.8577,544.6,111.08,1
9.8221,547.06,111.73,2
9.8517,547.33,111.72,2
9.9836,548.03,112.45,2
10.235,549.82,133.29,1
11.145999999999999,530.7,160.21,0
11.365,529.89,160.47,0
11.644,531.28,159.95,0
11.825,529.79,160.47,0
11.92,530.44,160.14,0
12.415999999999999,529.76,159.8,0
12.472000000000001,532.62,158.44,0
12.485999999999999,530.98,159.1,0
12.068,530.99,159.28,0
12.04,529.91,159.83,0
12.091,532.59,158.4,0
11.847000000000001,544.92,149.26,1
11.618,549.21,133.33,1
11.492,550.23,132.72,1
11.36,550.19,133.95,1
11.412,549.8,134.22,1
11.208,549.26,114.51,1
11.450999999999999,549.43,111.72,1
11.642000000000001,549.63,111.72,1
11.724,549.83,111.71,1
11.345999999999998,549.65,111.73,1
11.248,550.13,130.89,1
11.635,549.93,132.91,1
12.296,543.0,141.56,1
13.038,531.22,158.25,0
13.777000000000001,532.09,157.38,0
14.425999999999998,531.39,157.85,0
15.624,532.31,157.49,0
16.045,531.43,157.66,0
15.786,532.42,157.1,0
15.642999999999999,531.86,157.27,0
14.868,531.84,157.45,0
13.683,549.41,134.71,1
13.503,550.07,134.11,1
12.818,550.09,135.64,1
12.616,549.9,133.74,1
12.790999999999999,550.14,134.01,1
12.370999999999999,549.83,132.97,1
11.524000000000001,550.17,133.59,1
11.663,549.33,129.82,1
11.679,548.85,124.97,1
11.672,550.19,133.68,1
11.839,550.18,133.68,1
12.084000000000001,549.99,133.67,1
12.029000000000002,550.13,134.59,1
12.075999999999999,550.11,135.28,1
12.556,549.94,132.8,1
13.253,531.39,156.59,0
13.885,532.13,157.38,1
14.439,531.38,157.6,1
14.499,532.91,156.83,1
14.482999999999999,531.27,157.27,1
15.197000000000001,532.13,156.82,0
14.527000000000001,531.96,157.19,0
14.014000000000001,530.9,158.04,0
13.693,536.89,151.54,1
13.378,550.05,134.37,1
13.245999999999999,550.26,133.25,1
13.079,550.02,134.96,1
12.597999999999999,550.01,133.76,1
12.364,550.28,132.88,1
12.557,547.97,112.03,1
12.705,548.27,110.73,1
12.630999999999998,549.09,110.76,1
12.345999999999998,549.34,110.74,1
12.267999999999999,548.73,110.58,1
12.22,547.29,122.77,1
12.716,545.51,137.31,1
13.337,535.35,154.92,1
13.789000000000001,534.94,155.13,1
14.784,534.53,154.76,1
15.425999999999998,532.61,156.17,0
16.262,532.52,155.7,1
17.084,533.37,155.22,0
16.881,533.03,155.57,0
16.9,534.39,154.34,0
17.18,549.74,112.36,1
15.565,549.98,132.73,1
14.09,550.25,132.17,1
13.505,550.26,132.73,1
13.404000000000002,550.04,130.65,1
13.09,550.04,134.77,1
12.966,550.37,133.5,1
13.074000000000002,549.88,120.91,1
13.133,549.84,110.06,1
13.274000000000001,550.02,133.65,1
13.244000000000002,549.63,133.68,1
13.578,550.25,133.66,1
13.549000000000001,550.07,121.35,1
13.355,549.98,134.42,1
14.255999999999998,549.79,133.27,1
15.347000000000001,550.25,133.31,1
16.325,550.07,133.32,1
16.828,550.01,133.78,1
17.708,549.9,133.76,1
18.523,550.03,133.74,1
18.805999999999997,542.12,144.36,1
18.945,538.81,150.59,1
18.925,537.08,151.86,1
18.125999999999998,537.74,152.15,1
16.006,533.76,156.34,0
13.767000000000001,534.06,157.39,0
11.965,547.95,110.37,1
11.774000000000001,550.33,133.71,1
12.095,549.83,133.22,1
12.654000000000002,550.0,133.68,1
12.728,550.02,134.41,1
11.485,550.11,116.94,1
10.992,550.09,134.4,1
10.708,549.99,133.69,1
10.242,549.96,133.67,1
10.841,549.96,125.68,1
11.255999999999998,549.9,133.67,1
12.819,550.06,133.92,1
14.627,549.0,134.9,1
16.246,533.55,154.82,1
17.679000000000006,537.34,151.89,1
18.63,549.08,133.59,1
19.954,549.82,132.72,1
21.116999999999997,550.07,133.23,1
20.298,550.31,132.74,1
19.480999999999998,549.97,132.72,1
19.914,549.96,132.72,1
17.91,549.83,132.73,1
15.177999999999999,549.95,132.72,1
13.97,549.81,133.45,1
14.315999999999999,550.15,133.68,0
14.117,550.19,134.19,1
13.645999999999999,550.12,133.69,1
13.286,550.16,116.21,1
12.682,549.99,120.05,1
11.68,549.93,119.72,1
11.052,550.09,119.7,1
11.163,549.98,116.82,1
11.283,549.8,111.51,1
12.717,549.8,110.41,1
13.638,549.86,130.74,1
16.308,550.32,122.43,1
16.469,550.02,132.69,1
14.806,549.78,133.37,1
15.208,549.93,132.69,1
14.582,549.79,132.68,1
14.162,550.21,132.68,1
13.902000000000001,549.76,133.4,1
13.889000000000001,550.01,119.05,1
13.892999999999999,550.22,127.36,1
13.62,550.34,133.32,1
13.072000000000001,546.63,123.49,1
12.065999999999999,533.5,105.48,2
11.543,533.4,105.76,2
10.847000000000001,539.12,108.74,2
10.104,548.77,114.07,1
9.0196,548.06,125.63,1
9.3865,549.96,134.13,1
11.298,531.89,157.2,0
12.884,531.55,157.96,0
13.262,531.46,158.14,0
13.398,532.85,157.7,0
13.199000000000002,531.37,158.62,0
13.493,531.5,158.39,0
13.863,531.47,158.13,0
14.002,532.27,157.46,0
14.023,531.62,157.65,0
13.725999999999999,532.76,157.44,0
13.058,531.02,158.64,0
11.867,531.15,159.95,0
10.652000000000001,529.6,161.56,0
8.6918,549.74,134.54,1
8.0988,532.78,109.55,2
18.323,536.59,152.34,0
19.396,534.33,155.61,0
20.000999999999998,534.93,154.95,0
19.438,535.74,155.06,0
19.958,535.4,154.73,0
20.58,536.59,154.18,0
19.07,549.9,134.33,1
17.668,550.17,112.08,1
17.173,550.02,133.6,1
17.175,550.3,133.68,1
18.461,550.1,133.44,1
19.477,549.91,133.44,1
19.689,550.11,132.63,1
19.331,534.1,104.31,2
18.753,549.45,107.25,1
19.205,546.63,127.96,1
19.258,535.65,154.78,1
13.895999999999999,534.88,157.61,1
9.0751,531.41,161.6,2
8.5672,531.38,161.64,2
8.6376,530.69,161.86,2
